,gt_config,relocation,recency,weighted,augmented,features,epoch,rs,model,fn,r2,r2_mean_wi,r2_std_wi,rmse,rmse_mean_wi,rmse_std_wi,nrmse,nrmse_mean_wi,nrmse_std_wi,mse,mse_mean_wi,mse_std_wi,country
261,DHS2016_MIS2018_all_none,none,ON,yes,no,NTLL,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-NTLL/weighted/test_pred_xgb.csv,0.4414355015430375,0.6983827804770716,0.18448822260900344,5.847670210700584,8.53653738602838,3.158803035372788,0.7243536901978651,0.5478557437985483,0.900851636597182,41.4252535796703,72.87247054306026,9.97803661628034,Uganda
262,DHS2016_MIS2018_all_none,none,ON,yes,no,NTLL,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-NTLL/weighted/test_pred_xgb.csv,0.519343313537213,0.7669983749957792,0.2716882520786469,5.1379150031475795,7.394721934195818,2.881108072099341,0.6664257237079457,0.4815236564401767,0.8513277909757148,31.491348103596362,54.68191248407674,8.300783723115982,Uganda
263,DHS2016_MIS2018_all_none,none,ON,yes,no,NTLL,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-NTLL/weighted/test_pred_xgb.csv,0.5561903484848609,0.7913558507418823,0.32102484622783956,4.93632287419942,7.020471240989575,2.8521745074092655,0.638823822447396,0.45566037014455535,0.8219872747502367,28.710957933138495,49.287016445561704,8.134899420715286,Uganda
264,DHS2016_MIS2018_all_none,none,ON,yes,no,OCI,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-OCI/weighted/test_pred_xgb.csv,0.4116750473817551,0.6306504797601002,0.19269961500340993,6.294696445064381,9.446533091651734,3.1428597984770286,0.7512810204762699,0.6062572187307298,0.8963048222218101,49.55727758227716,89.23698745167125,9.877567712883069,Uganda
265,DHS2016_MIS2018_all_none,none,ON,yes,no,OCI,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-OCI/weighted/test_pred_xgb.csv,0.49263605943616245,0.7296538416504841,0.25561827722184083,5.439013101432869,7.965306174343289,2.91272002852245,0.6896735994928052,0.5186785098704876,0.8606686891151226,35.96502020779357,63.44610245103133,8.483937964555821,Uganda
266,DHS2016_MIS2018_all_none,none,ON,yes,no,OCI,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-OCI/weighted/test_pred_xgb.csv,0.4350436548891368,0.6964913080146222,0.17359600176365142,5.807000669872095,8.467373667480643,3.1466276722635467,0.7282092966512365,0.5495708887673828,0.9068477045350901,40.79884126629966,71.69641682474462,9.901265707854707,Uganda
267,DHS2016_MIS2018_all_none,none,ON,yes,no,OSM,1,2940382681,CB$_w$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/xgb-OSM/weighted/test_pred_xgb.csv,0.31793222675985844,0.572430895068964,0.06343355845075282,6.774478872513109,10.163817047028553,3.3851406979976657,0.8088456159213061,0.6522908875495295,0.9654003442930827,57.38117725535418,103.30317696546824,11.459177545240124,Uganda
268,DHS2016_MIS2018_all_none,none,ON,yes,no,OSM,2,1773555036,CB$_w$,DHS2016_MIS2018_all_none/epoch2-rs1773555036/xgb-OSM/weighted/test_pred_xgb.csv,0.45775077071033704,0.6526597431001295,0.26284179832054455,5.96357150737281,9.028590036991988,2.8985529777536327,0.7221995541649449,0.5879165877769444,0.8564825205529452,44.95852371045772,81.51543805607099,8.401609364844452,Uganda
269,DHS2016_MIS2018_all_none,none,ON,yes,no,OSM,3,3313429669,CB$_w$,DHS2016_MIS2018_all_none/epoch3-rs3313429669/xgb-OSM/weighted/test_pred_xgb.csv,0.4740531451950159,0.6626051884025767,0.28550110198745515,5.9266935469568995,8.927551395657037,2.925835698256762,0.7113273467933006,0.5794385068738248,0.8432161867127762,44.13084422764578,79.70117392209792,8.560514533193633,Uganda
270,DHS2016_all_none,none,O-O,no,no,images,1,3999197146,CNN,DHS2016_all_none/epoch1-rs3999197146/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.30687768791342324,0.5359275940545912,0.07782778177225524,7.117569442726376,10.81173056787107,3.4234083175816816,0.8178884557423878,0.6788425033580108,0.9569344081267648,64.30662119056257,116.89351787223768,11.71972450888744,Uganda
271,DHS2016_all_none,none,O-O,no,no,images,2,1069517095,CNN,DHS2016_all_none/epoch2-rs1069517095/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.44592833254724745,0.6155819536110492,0.27627471148344573,6.583501038681437,10.00601340443011,3.1609886729327625,0.7327917770345246,0.6178428669996237,0.8477406870694255,55.05607682002214,100.12030424963505,9.991849390409227,Uganda
272,DHS2016_all_none,none,O-O,no,no,images,3,2578790154,CNN,DHS2016_all_none/epoch3-rs2578790154/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3701696453165104,0.6297136351650647,0.11062565546795611,6.536357386888136,9.721354799070776,3.3513599747054963,0.7730717201380549,0.6063802022627632,0.9397632380133466,52.86817640473721,94.5047391294164,11.231613680058025,Uganda
273,DHS2016_all300_none,none,O300,no,no,images,1,2202381532,CNN,DHS2016_all300_none/epoch1-rs2202381532/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.43547949782113854,0.5978300816015991,0.27312891404067796,6.908386549642444,10.754711203145,3.062061896139887,0.7375375889628992,0.6291947341033822,0.8458804438224161,62.520018059422185,115.66381306305257,9.376223055791801,Uganda
274,DHS2016_all300_none,none,O300,no,no,images,2,2903304667,CNN,DHS2016_all300_none/epoch2-rs2903304667/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.35046887229394946,0.5844925446538238,0.1164451999340751,6.753380752550973,10.298060811885156,3.208700693216789,0.786073203339114,0.6395429237794695,0.9326034828987585,58.17290831196733,106.05005648528476,10.295760138649904,Uganda
275,DHS2016_all300_none,none,O300,no,no,images,3,2033504695,CNN,DHS2016_all300_none/epoch3-rs2033504695/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3741441451349466,0.5935095080654296,0.15477878220446362,7.258433112737203,11.20853120828562,3.3083350171887855,0.7722596133752628,0.632485780001308,0.9120334467492177,68.28812621653512,125.63117184711273,10.945080585957522,Uganda
276,MIS2018_all_none,none,N-N,no,no,images,1,3643624925,CNN,MIS2018_all_none/epoch1-rs3643624925/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2984050320650368,0.4779291892245172,0.11888087490555643,6.843575611258289,10.25001382158538,3.437137400931197,0.8242955344875325,0.7170499612829321,0.9315411076921327,58.438348427785705,105.06278334269135,11.813913512880063,Uganda
277,MIS2018_all_none,none,N-N,no,no,images,2,1323964062,CNN,MIS2018_all_none/epoch2-rs1323964062/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3408171309950246,0.5964917306373785,0.08514253135267069,6.066692203464095,8.965255239307929,3.1681291676202608,0.7898002154797317,0.6303923442631677,0.9492080866962957,45.20642196433225,80.37580150593826,10.037042422726246,Uganda
278,MIS2018_all_none,none,N-N,no,no,images,3,3218571448,CNN,MIS2018_all_none/epoch3-rs3218571448/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,-0.22099851509456586,0.2879150071836686,-0.7299120373728003,8.134987962531588,11.67199087417325,4.597985050889924,1.0713465731366334,0.8374340727833496,1.3052590734899174,78.68841874749542,136.23537096678362,21.141466528207218,Uganda
279,MIS2018_all300_none,none,N300,no,no,images,1,1386612925,CNN,MIS2018_all300_none/epoch1-rs1386612925/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.09172622559239119,0.49673547486818936,-0.313283023683407,6.596681754150494,9.969216430003398,3.2241470782975914,0.9203063651365573,0.7037586229212881,1.1368541073518263,54.89020030537229,99.38527622824968,10.395124382494894,Uganda
280,MIS2018_all300_none,none,N300,no,no,images,2,2281447062,CNN,MIS2018_all300_none/epoch2-rs2281447062/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3833903728158981,0.5958843731960399,0.17089637243575628,6.155844890153366,9.25521838274223,3.0564713975645024,0.7669656200441675,0.6306354676397192,0.9032957724486158,47.5005423581898,85.65906731224969,9.342017404129901,Uganda
281,MIS2018_all300_none,none,N300,no,no,images,3,3882698729,CNN,MIS2018_all300_none/epoch3-rs3882698729/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2947708905176743,0.5472252926949716,0.042316488340377045,6.300846846372894,9.798007834331305,2.8036858584144837,0.8191694275963102,0.6675236379253363,0.9708152172672839,51.930805957145495,96.00095752161762,7.860654392673361,Uganda
282,DHS2016_MIS2018_oldest_none,none,O-N,no,no,images,1,3925098530,CNN,DHS2016_MIS2018_oldest_none/epoch1-rs3925098530/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.256687812215122,0.5193556885527727,-0.0059800641225287166,6.50437681998502,9.71219378396897,3.296559856001069,0.8467923173068257,0.692187319405072,1.0013973152085793,52.59700749078166,94.32670809736553,10.86730688419779,Uganda
283,DHS2016_MIS2018_oldest_none,none,O-N,no,no,images,2,1578119884,CNN,DHS2016_MIS2018_oldest_none/epoch2-rs1578119884/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.22602504733809903,0.5335886782500345,-0.08153858357383648,6.492716378075286,9.567312899219255,3.4181198569313183,0.860092657656974,0.6818616696622228,1.038323645651725,51.60850973395766,91.53347611156715,11.683543356348174,Uganda
284,DHS2016_MIS2018_oldest_none,none,O-N,no,no,images,3,3589793320,CNN,DHS2016_MIS2018_oldest_none/epoch3-rs3589793320/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2502591311555774,0.5559290288951324,-0.05541076658397759,6.355975973432999,9.335371986205352,3.376579960660645,0.8455181564467302,0.665331258262848,1.0257050546306126,49.27523117578135,87.14917012082766,11.401292230735041,Uganda
285,DHS2016_MIS2018_all_none,none,ON,no,no,images,1,2940382681,CNN,DHS2016_MIS2018_all_none/epoch1-rs2940382681/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.40452488958282157,0.6208546774791528,0.18819510168649034,6.36129923074636,9.570982714877829,3.1516157466148904,0.7565230129125915,0.6142441152690817,0.8988019105561013,50.76819597140056,91.60371012849018,9.932681814310934,Uganda
286,DHS2016_MIS2018_all_none,none,ON,no,no,images,2,1773555036,CNN,DHS2016_MIS2018_all_none/epoch2-rs1773555036/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3556866415050036,0.6662254004553005,0.0451478825547067,6.074711544676859,8.850524620668798,3.29889846868492,0.7755502845550768,0.5763214647802325,0.974779104329921,44.607258583878135,78.33178606106456,10.88273110669171,Uganda
287,DHS2016_MIS2018_all_none,none,ON,no,no,images,3,3313429669,CNN,DHS2016_MIS2018_all_none/epoch3-rs3313429669/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.37687427432553033,0.6287351625591473,0.12501338609191337,6.301370147292353,9.364941498211651,3.237798796373054,0.7704750131726412,0.6078271049018267,0.9331229214434558,49.09273515536075,87.7021292649267,10.483341045794797,Uganda
288,DHS2016_all_rc,rc,O-O,no,no,images,1,3999197146,CNN,DHS2016_all_rc/epoch1-rs3999197146/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.30235633521634936,0.5371357412067967,0.06757692922590197,7.120015498958812,10.797647987451391,3.4423830104662323,0.8200983177927208,0.6779582920760312,0.9622383435094103,64.21960142582982,116.5892020609131,11.850000790746561,Uganda
289,DHS2016_all_rc,rc,O-O,no,no,images,2,1069517095,CNN,DHS2016_all_rc/epoch2-rs1069517095/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.4006210302709404,0.6241515971209033,0.17709046342097756,6.632246616210731,9.89385522789175,3.370638004529711,0.7574418186264278,0.6109174186168311,0.9039662186360246,54.62478591403047,97.8883712704809,11.361200557580032,Uganda
290,DHS2016_all_rc,rc,O-O,no,no,images,3,2578790154,CNN,DHS2016_all_rc/epoch3-rs2578790154/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3945787952973699,0.6550054904165684,0.13415210017817136,6.345109232320884,9.383482005352167,3.306736459289601,0.7562776306797451,0.5853050149839534,0.9272502463755368,49.49212027798153,88.04973454476793,10.934506011195127,Uganda
291,DHS2016_all300_rc,rc,O300,no,no,images,1,2202381532,CNN,DHS2016_all300_rc/epoch1-rs2202381532/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.49151908871242694,0.6324421757164201,0.35059600170843375,6.5879011016473825,10.281507515053056,2.89429468824171,0.700522952439379,0.6015103767011413,0.7995355281776169,57.04316926223832,105.70939678209247,8.376941742384178,Uganda
292,DHS2016_all300_rc,rc,O300,no,no,images,2,2903304667,CNN,DHS2016_all300_rc/epoch2-rs2903304667/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3083889530806607,0.5487641183188188,0.06801378784250267,7.013576149550266,10.731683482202664,3.295468816897867,0.8121473942537668,0.6664722957707341,0.9578224927367995,63.01457254266386,115.1690303621815,10.860114723146228,Uganda
293,DHS2016_all300_rc,rc,O300,no,no,images,3,2033504695,CNN,DHS2016_all300_rc/epoch3-rs2033504695/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.25839699290595713,0.6016644704310178,-0.08487048461910351,7.421823651638755,11.095529491407435,3.748117811870075,0.8296904339659427,0.6261092104300556,1.0332716575018297,68.57958091317491,123.11077469469211,14.048387131657718,Uganda
294,MIS2018_all_rc,rc,N-N,no,no,images,1,3643624925,CNN,MIS2018_all_rc/epoch1-rs3643624925/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.21531964048840335,0.5611746558954775,-0.13053537491867084,6.645344073901789,9.397354190141343,3.8933339576622363,0.8562909410183299,0.6574013045731306,1.0551805774635292,51.73415754042648,88.31026577496706,15.158049305885891,Uganda
295,MIS2018_all_rc,rc,N-N,no,no,images,2,1323964062,CNN,MIS2018_all_rc/epoch2-rs1323964062/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3851415449157163,0.5900654246179612,0.18021766521347138,6.01767842126797,9.036363934576933,2.998992907959008,0.7669626327503276,0.6353923555190194,0.8985329099816357,45.32491581005557,81.65587315812272,8.993958461988425,Uganda
296,MIS2018_all_rc,rc,N-N,no,no,images,3,3218571448,CNN,MIS2018_all_rc/epoch3-rs3218571448/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.31073199632616205,0.5614241237858185,0.060039868866505586,6.274713394709057,9.160124841640657,3.389301947777456,0.8096784888122873,0.6572144149215181,0.9621425627030565,47.697627403825166,83.90788711444227,11.487367693208059,Uganda
297,MIS2018_all300_rc,rc,N300,no,no,images,1,1386612925,CNN,MIS2018_all300_rc/epoch1-rs1386612925/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.26487584572727163,0.5697166873807977,-0.039964995926254465,6.043584095407727,9.21807244982218,2.8690957409932727,0.8311969029625592,0.6507329857692047,1.0116608201559136,46.602285030578216,84.9728596901707,8.231710370985738,Uganda
298,MIS2018_all300_rc,rc,N300,no,no,images,2,2281447062,CNN,MIS2018_all300_rc/epoch2-rs2281447062/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2928420913514571,0.5071274866075599,0.07855669609535432,6.721682942697486,10.221182621698146,3.222183263696826,0.8243621017841358,0.6964546935472464,0.9522695100210251,57.42751958547605,104.47257418610417,10.382464984847928,Uganda
299,MIS2018_all300_rc,rc,N300,no,no,images,3,3882698729,CNN,MIS2018_all300_rc/epoch3-rs3882698729/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3176906296571549,0.514006660545542,0.12137459876876777,6.4182702046651166,10.151070915508505,2.685469493821728,0.810729227667645,0.6915772982560354,0.9298811570792547,55.12799356696491,103.04424073168269,7.211746402247126,Uganda
300,DHS2016_MIS2018_oldest_rc,rc,O-N,no,no,images,1,3925098530,CNN,DHS2016_MIS2018_oldest_rc/epoch1-rs3925098530/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.30414778368932405,0.5295625449629675,0.07873302241568059,6.381612213481713,9.608517417562586,3.1547070094008385,0.8215524657218654,0.6847983125807904,0.9583066188629404,51.137891639383184,92.3236069636036,9.952176315162781,Uganda
301,DHS2016_MIS2018_oldest_rc,rc,O-N,no,no,images,2,1578119884,CNN,DHS2016_MIS2018_oldest_rc/epoch2-rs1578119884/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.22873300212599224,0.5202903054689976,-0.0628243012170131,6.545582375784166,9.702746467786437,3.3884182837818955,0.860407598352815,0.6915140098923691,1.0293011868132609,52.8123337420048,94.14328901814216,11.481378465867445,Uganda
302,DHS2016_MIS2018_oldest_rc,rc,O-N,no,no,images,3,3589793320,CNN,DHS2016_MIS2018_oldest_rc/epoch3-rs3589793320/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2846283644422605,0.5281730340016002,0.04108369488292074,6.420610092961537,9.622697087985612,3.2185230979374624,0.8317504772022895,0.6858088966237449,0.9776920577808339,51.47759508954187,92.59629924712678,10.35889093195696,Uganda
303,DHS2016_MIS2018_all_rc,rc,ON,no,no,images,1,2940382681,CNN,DHS2016_MIS2018_all_rc/epoch1-rs2940382681/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.44368722884832523,0.6348401904797873,0.2525342672168631,6.208475095054371,9.392801979633315,3.0241482104754263,0.7326293097763541,0.602808876972378,0.8624497425803302,48.68510071376263,88.22472902860353,9.145472398921724,Uganda
304,DHS2016_MIS2018_all_rc,rc,ON,no,no,images,2,1773555036,CNN,DHS2016_MIS2018_all_rc/epoch2-rs1773555036/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.28015772721816606,0.6485967395384548,-0.08828128510212263,6.301548680897299,9.08124235766492,3.521855004129679,0.8160024263081013,0.5913451599661499,1.0406596926500526,47.43621271438038,82.4689627586475,12.40346267011326,Uganda
305,DHS2016_MIS2018_all_rc,rc,ON,no,no,images,3,3313429669,CNN,DHS2016_MIS2018_all_rc/epoch3-rs3313429669/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.32022765410866355,0.5802337517936704,0.060221556423656675,6.656708289078981,9.957880656929468,3.3555359212284936,0.8066829564983726,0.6463115409546519,0.9670543720420934,55.2095042481524,99.15938717765005,11.259621318654755,Uganda
306,DHS2016_all_ruc,ruc,O-O,no,no,images,1,3999197146,CNN,DHS2016_all_ruc/epoch1-rs3999197146/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3361859171052132,0.5849332553051373,0.08743857890528905,6.8152375715820055,10.224952778138531,3.405522365025479,0.7969674725394091,0.6420001402232298,0.9519348048555886,58.07362094692579,104.54965931516286,11.597582578688732,Uganda
307,DHS2016_all_ruc,ruc,O-O,no,no,images,2,1069517095,CNN,DHS2016_all_ruc/epoch2-rs1069517095/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.36991932924158233,0.6127488801302451,0.12708977835291957,6.7571731004972815,10.042816741203744,3.4715294597908195,0.7755697555511774,0.6201153683633842,0.9310241427389705,56.45484244379887,100.8581680974022,12.051516790195539,Uganda
308,DHS2016_all_ruc,ruc,O-O,no,no,images,3,2578790154,CNN,DHS2016_all_ruc/epoch3-rs2578790154/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.40602461882348206,0.6679735369739882,0.14407570067297593,6.246583341176635,9.205434310152365,3.2877323722009058,0.7480601784191456,0.5741990940851507,0.9219212627531406,47.77460249487406,84.74002083853033,10.809184151217794,Uganda
309,DHS2016_all300_ruc,ruc,O300,no,no,images,1,2202381532,CNN,DHS2016_all300_ruc/epoch1-rs2202381532/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.4112872931617745,0.5363925455423828,0.28618204078116616,7.290721577552182,11.547000017625068,3.034443137479294,0.7568988850423359,0.6755468806690745,0.8382508894155972,71.27052728081426,133.33320940703334,9.207845154595182,Uganda
310,DHS2016_all300_ruc,ruc,O300,no,no,images,2,2903304667,CNN,DHS2016_all300_ruc/epoch2-rs2903304667/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.36412992605964434,0.5547036135209158,0.17355623859837288,6.8820436047024565,10.660820406255501,3.1032668031494124,0.7820153843021517,0.6620714692843581,0.9019592993199452,61.64167829298144,113.6530917344337,9.630264851529175,Uganda
311,DHS2016_all300_ruc,ruc,O300,no,no,images,3,2033504695,CNN,DHS2016_all300_ruc/epoch3-rs2033504695/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.19850626764140794,0.5445052742997413,-0.1474927390169254,7.8598535767852775,11.864930149839001,3.854777003731554,0.8661004425622016,0.6695256908357913,1.0626751942886121,77.81793660452809,140.77656746055854,14.859305748497619,Uganda
312,MIS2018_all_ruc,ruc,N-N,no,no,images,1,3643624925,CNN,MIS2018_all_ruc/epoch1-rs3643624925/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.16931801278819825,0.5603824016400778,-0.2217463760636813,6.726588630747478,9.405833345502119,4.047343915992837,0.8774575964927164,0.6579944723609001,1.0969207206245326,52.42534684884191,88.46970092335958,16.380992774324234,Uganda
313,MIS2018_all_ruc,ruc,N-N,no,no,images,2,1323964062,CNN,MIS2018_all_ruc/epoch2-rs1323964062/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.4074381328391849,0.5588050113734432,0.2560712543049266,6.115728417727936,9.374577938091717,2.856878897364154,0.7575639001310024,0.6591738891002958,0.855953911161709,48.022234275780285,87.88271151735594,8.161757034204625,Uganda
314,MIS2018_all_ruc,ruc,N-N,no,no,images,3,3218571448,CNN,MIS2018_all_ruc/epoch3-rs3218571448/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2621932722305405,0.5039665885980095,0.02041995586307155,6.600844699197042,9.741694095735212,3.4599953026588723,0.8405755914112143,0.6989404507205715,0.9822107321018569,53.43608567465188,94.90060385488229,11.971567494421462,Uganda
315,MIS2018_all300_ruc,ruc,N300,no,no,images,1,1386612925,CNN,MIS2018_all300_ruc/epoch1-rs1386612925/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.29427511272746926,0.5591781418388779,0.029372083616060585,6.051037871522189,9.33027460378588,2.771801139258499,0.8180039182571843,0.658653691866491,0.9773541446478776,47.368452868823226,87.05402418205173,7.682881555594713,Uganda
316,MIS2018_all300_ruc,ruc,N300,no,no,images,2,2281447062,CNN,MIS2018_all300_ruc/epoch2-rs2281447062/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.32459713368931814,0.5206940430018256,0.12850022437681063,6.6065864476944105,10.079529533239477,3.1336433621493445,0.8064527551153717,0.6868026834067493,0.9261028268239941,55.70831816629474,101.59691561144683,9.819720721142646,Uganda
317,MIS2018_all300_ruc,ruc,N300,no,no,images,3,3882698729,CNN,MIS2018_all300_ruc/epoch3-rs3882698729/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2602668919417966,0.47285561279614097,0.047678171087452204,6.683966094458574,10.57210569802998,2.795826490887168,0.8441777855163719,0.7202617690662201,0.9680938019665236,59.7930323287322,111.76941889031795,7.816645767146458,Uganda
318,DHS2016_MIS2018_oldest_ruc,ruc,O-N,no,no,images,1,3925098530,CNN,DHS2016_MIS2018_oldest_ruc/epoch1-rs3925098530/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.0863712118863858,0.49184494690685454,-0.31910252313408294,6.880588391350453,9.986275889446715,3.7749008932541916,0.9292121475863934,0.7117211304170274,1.1467031647557593,56.98779144701804,99.72570614014478,14.249876753891293,Uganda
319,DHS2016_MIS2018_oldest_ruc,ruc,O-N,no,no,images,2,1578119884,CNN,DHS2016_MIS2018_oldest_ruc/epoch2-rs1578119884/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.2673995079324787,0.5728068639700263,-0.038007848105068964,6.2524370436598975,9.156248456004914,3.3486256313148814,0.8348892472521001,0.6525651377580791,1.017213356746121,47.52508970339568,83.83688578809237,11.213293618698989,Uganda
320,DHS2016_MIS2018_oldest_ruc,ruc,O-N,no,no,images,3,3589793320,CNN,DHS2016_MIS2018_oldest_ruc/epoch3-rs3589793320/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.31193380420754,0.5168280535653873,0.10703955484969274,6.42178072197942,9.737697769048435,3.105863674910405,0.8187372229863967,0.6940049865005783,0.943469459472215,52.23457350422942,94.82275784133087,9.646389167127966,Uganda
321,DHS2016_MIS2018_all_ruc,ruc,ON,no,no,images,1,2940382681,CNN,DHS2016_MIS2018_all_ruc/epoch1-rs2940382681/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.44403770033827916,0.6303561309379015,0.2577192697386568,6.231968766079022,9.450296494567867,3.013641037590176,0.7329759860087748,0.6064987454541068,0.8594532265634429,49.19506806934466,89.30810383524172,9.082032303447594,Uganda
322,DHS2016_MIS2018_all_ruc,ruc,ON,no,no,images,2,1773555036,CNN,DHS2016_MIS2018_all_ruc/epoch2-rs1773555036/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.4301128180291011,0.670453899306351,0.18977173675185122,5.916550381299411,8.794283492643165,3.038817269955657,0.7352939441597349,0.5726591994712438,0.8979286888482261,43.28691627457841,77.33942214897607,9.234410400180751,Uganda
323,DHS2016_MIS2018_all_ruc,ruc,ON,no,no,images,3,3313429669,CNN,DHS2016_MIS2018_all_ruc/epoch3-rs3313429669/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.3086094409977169,0.5790266906107204,0.038192191384713414,6.68341214939938,9.972187598921652,3.394636699877108,0.8127816067999112,0.6472401262675199,0.9783230873323023,55.484041916119665,99.44452550808678,11.523558324152544,Uganda
324,DHS2016_MIS2018_all_none,none,ON,no,yes,images,1,2940382681,CNN$_a$,DHS2016_MIS2018_all_none/epoch1-rs2940382681/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.37878521513023655,0.6300607171451833,0.1275097131152898,6.360681172386653,9.454072007440491,3.2672903373328155,0.7692659627125686,0.6067410493672176,0.9317908760579195,50.02733183514913,89.37947752186987,10.675186148428384,Uganda
